STATUSOFACCIDENT;DATE;ALCOHOL;TYPEOFACCIDENT;ROADTYPE;SPEED;COUNTOFPERSON;SERIOUSINJURY;NONINJURED;REGIONNAME;RMA
Finished;14.08.2013;No;Struck Pedestrian;Cross intersection;50 km/hr;2;1;1;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;14.08.2013;No;Collision with vehicle;T intersection;60 km/hr;3;0;2;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;14.08.2013;Yes;Collision with vehicle;T intersection;50 km/hr;3;1;2;METROPOLITAN SOUTH EAST REGION;Local Road
Finished;14.08.2013;Yes;collision with some other object;Not at intersection;110 km/hr;1;1;0;WESTERN REGION;Freeway
Finished;14.08.2013;Yes;Collision with vehicle;T intersection;70 km/hr;3;0;1;WESTERN REGION;Arterial Other
Finished;14.08.2013;No;collision with some other object;Not at intersection;50 km/hr;1;0;0;METROPOLITAN SOUTH EAST REGION;Local Road
Finished;14.08.2013;Yes;Struck animal;Not at intersection;100 km/hr;1;1;0;METROPOLITAN NORTH WEST REGION;Local Road
Finished;12.08.2013;No;Collision with vehicle;T intersection;60 km/hr;2;0;1;METROPOLITAN NORTH WEST REGION;Local Road
Finished;17.07.2013;No;Collision with vehicle;Not at intersection;100 km/hr;2;0;1;METROPOLITAN SOUTH EAST REGION;Freeway
Finished;14.08.2013;Yes;Collision with vehicle;Not at intersection;100 km/hr;3;1;2;METROPOLITAN SOUTH EAST REGION;Freeway
Finished;14.08.2013;No;Collision with a fixed object;Not at intersection;100 km/hr;1;1;0;NORTH EASTERN REGION;Arterial Other
Finished;15.08.2013;No;Collision with vehicle;Not at intersection;80 km/hr;6;0;5;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;15.08.2013;No;Collision with vehicle;Not at intersection;80 km/hr;2;0;0;SOUTH WESTERN REGION;Arterial Highway
Finished;15.08.2013;No;Collision with vehicle;Cross intersection;90 km/hr;3;0;1;METROPOLITAN SOUTH EAST REGION;Arterial Highway
Finished;09.08.2013;Yes;Collision with a fixed object;Not at intersection;60 km/hr;3;0;1;METROPOLITAN SOUTH EAST REGION;Freeway
Finished;13.08.2013;No;Collision with vehicle;Cross intersection;60 km/hr;2;0;1;METROPOLITAN SOUTH EAST REGION;Local Road
Finished;08.08.2013;Yes;Collision with vehicle;Not at intersection;50 km/hr;2;1;1;METROPOLITAN NORTH WEST REGION;Local Road
Finished;15.08.2013;No;Collision with vehicle;Cross intersection;60 km/hr;2;0;1;METROPOLITAN SOUTH EAST REGION;Arterial Highway
Finished;15.08.2013;No;Collision with vehicle;Cross intersection;60 km/hr;3;0;2;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;03.08.2013;No;Collision with a fixed object;Not at intersection;100 km/hr;2;0;0;WESTERN REGION;Local Road
Finished;15.08.2013;No;Collision with vehicle;Not at intersection;70 km/hr;5;1;4;METROPOLITAN NORTH WEST REGION;Local Road
Finished;31.07.2013;No;Struck Pedestrian;Cross intersection;50 km/hr;2;1;1;METROPOLITAN NORTH WEST REGION;Local Road
Finished;15.08.2013;No;Collision with vehicle;Cross intersection;50 km/hr;2;1;1;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;15.08.2013;No;Collision with vehicle;Not at intersection;60 km/hr;4;1;3;METROPOLITAN SOUTH EAST REGION;Local Road
Finished;15.08.2013;No;Struck Pedestrian;Not at intersection;60 km/hr;3;1;2;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;15.08.2013;No;Vehicle overturned (no collision);Cross intersection;60 km/hr;1;1;0;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;15.08.2013;No;Collision with vehicle;Not at intersection;60 km/hr;2;1;0;SOUTH WESTERN REGION;Local Road
Finished;12.07.2013;Yes;Collision with a fixed object;Not at intersection;100 km/hr;1;0;0;METROPOLITAN SOUTH EAST REGION;Local Road
Finished;15.08.2013;No;Collision with vehicle;Cross intersection;80 km/hr;2;2;0;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;26.07.2013;No;Collision with vehicle;Cross intersection;60 km/hr;2;0;0;METROPOLITAN NORTH WEST REGION;Local Road
Finished;15.08.2013;No;Collision with vehicle;T intersection;50 km/hr;2;0;0;METROPOLITAN NORTH WEST REGION;Local Road
Finished;15.08.2013;No;Collision with vehicle;Not at intersection;50 km/hr;2;1;1;METROPOLITAN SOUTH EAST REGION;Local Road
Finished;12.08.2013;No;Collision with vehicle;Not at intersection;100 km/hr;2;0;1;METROPOLITAN NORTH WEST REGION;Freeway
Finished;15.08.2013;No;Collision with vehicle;T intersection;60 km/hr;6;0;4;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;12.08.2013;No;Vehicle overturned (no collision);Not at intersection;60 km/hr;1;0;0;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;15.08.2013;No;Collision with vehicle;Cross intersection;50 km/hr;4;0;3;WESTERN REGION;Local Road
Finished;05.08.2013;No;Collision with vehicle;Cross intersection;40 km/hr;3;0;1;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;15.08.2013;No;Collision with a fixed object;T intersection;80 km/hr;1;0;0;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;26.07.2013;No;Collision with vehicle;Cross intersection;80 km/hr;2;0;1;METROPOLITAN SOUTH EAST REGION;Freeway
Finished;16.08.2013;Yes;Struck Pedestrian;Not at intersection;60 km/hr;3;1;2;NORTHERN REGION;Local Road
Finished;16.08.2013;Yes;Collision with a fixed object;Not at intersection;100 km/hr;1;0;0;NORTH EASTERN REGION;Local Road
Finished;16.08.2013;Yes;Collision with a fixed object;Not at intersection;100 km/hr;1;1;0;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;17.08.2013;Yes;Collision with a fixed object;T intersection;60 km/hr;1;1;0;SOUTH WESTERN REGION;Local Road
Finished;17.08.2013;Yes;Collision with a fixed object;Cross intersection;60 km/hr;1;0;0;NORTHERN REGION;Arterial Other
Finished;17.08.2013;Yes;Vehicle overturned (no collision);Not at intersection;70 km/hr;1;1;0;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;17.08.2013;Yes;Collision with a fixed object;Not at intersection;50 km/hr;1;1;0;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;15.08.2013;No;Collision with vehicle;T intersection;60 km/hr;4;0;3;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;16.08.2013;No;Collision with vehicle;Not at intersection;80 km/hr;5;2;3;METROPOLITAN NORTH WEST REGION;Freeway
Finished;17.08.2013;Yes;Collision with a fixed object;Not at intersection;70 km/hr;2;1;1;METROPOLITAN SOUTH EAST REGION;Arterial Other
Finished;07.08.2013;Yes;Collision with a fixed object;Cross intersection;100 km/hr;1;0;0;METROPOLITAN NORTH WEST REGION;Arterial Other
Finished;15.08.2013;Yes;Struck Pedestrian;Cross intersection;50 km/hr;2;0;1;METROPOLITAN SOUTH EAST REGION;Local Road
